id_producto,mes_ano,costo_elaboracion
53,2025-10,93.57
53,2025-11,103.75
53,2025-12,87.5
54,2024-01,92.42
54,2024-02,97.68
54,2024-03,76.86
54,2024-04,77.97
54,2024-05,84.35
54,2024-06,89.65
54,2024-07,99.72
54,2024-08,78.86
54,2024-09,79.27
54,2024-10,96.68
54,2024-11,91.65
54,2024-12,85.14
54,2025-01,87.86
54,2025-02,97.41
54,2025-03,94.17
54,2025-04,89.32
54,2025-05,83.43
54,2025-06,98.61
54,2025-07,89.06
54,2025-08,90.97
54,2025-09,82.35
54,2025-10,101.58
54,2025-11,93.1
54,2025-12,100.88
55,2024-01,96.06
55,2024-02,105.52
55,2024-03,100.55
55,2024-04,106.42
55,2024-05,113.56
55,2024-06,108.82
55,2024-07,103.66
55,2024-08,105.23
55,2024-09,110.99
55,2024-10,104.67
55,2024-11,87.79
55,2024-12,114.74
55,2025-01,106.67
55,2025-02,94.62
55,2025-03,91.0
55,2025-04,93.74
55,2025-05,102.7
55,2025-06,86.35
55,2025-07,109.93
55,2025-08,111.68
55,2025-09,110.95
55,2025-10,88.11
55,2025-11,97.36
55,2025-12,93.51
56,2024-01,105.95
56,2024-02,114.1
56,2024-03,118.0
56,2024-04,105.07
56,2024-05,113.23
56,2024-06,112.37
56,2024-07,102.26
56,2024-08,104.25
56,2024-09,123.17
56,2024-10,121.33
56,2024-11,113.24
56,2024-12,117.95
56,2025-01,110.24
56,2025-02,115.71
56,2025-03,103.53
56,2025-04,107.42
56,2025-05,98.29
56,2025-06,109.76
56,2025-07,106.39
56,2025-08,122.55
56,2025-09,120.54
56,2025-10,104.78
56,2025-11,91.39
56,2025-12,109.42
57,2024-01,86.9
57,2024-02,98.6
57,2024-03,94.28
57,2024-04,90.61
57,2024-05,82.64
57,2024-06,80.97
57,2024-07,80.66
57,2024-08,85.52
57,2024-09,97.36
57,2024-10,90.36
57,2024-11,104.12
57,2024-12,100.02
57,2025-01,102.33
57,2025-02,85.05
57,2025-03,85.81
57,2025-04,82.1
57,2025-05,90.33
57,2025-06,100.55
57,2025-07,102.61
57,2025-08,105.35
57,2025-09,97.31
57,2025-10,90.85
57,2025-11,89.68
57,2025-12,106.64
58,2024-01,201.09
58,2024-02,194.77
58,2024-03,208.21
58,2024-04,188.74
58,2024-05,183.11
58,2024-06,199.7
58,2024-07,178.43
58,2024-08,166.63
58,2024-09,176.94
58,2024-10,162.86
58,2024-11,198.25
58,2024-12,192.08
58,2025-01,193.52
58,2025-02,158.18
58,2025-03,207.51
58,2025-04,169.42
58,2025-05,168.66
58,2025-06,159.28
58,2025-07,162.86
58,2025-08,183.59
58,2025-09,170.62
58,2025-10,175.77
58,2025-11,170.91
58,2025-12,203.31
59,2024-01,87.35
59,2024-02,89.48
59,2024-03,112.9
59,2024-04,101.31
59,2024-05,84.53
59,2024-06,111.14
59,2024-07,92.32
59,2024-08,85.35
59,2024-09,111.97
59,2024-10,107.84
59,2024-11,110.73
59,2024-12,111.36
59,2025-01,97.81
59,2025-02,98.89
59,2025-03,102.01
59,2025-04,102.26
59,2025-05,91.92
59,2025-06,110.06
59,2025-07,98.69
59,2025-08,101.79
59,2025-09,103.66
59,2025-10,94.32
59,2025-11,111.97
59,2025-12,98.64
60,2024-01,94.31
60,2024-02,118.95
60,2024-03,90.17
60,2024-04,111.44
60,2024-05,89.37
60,2024-06,113.29
60,2024-07,113.72
60,2024-08,92.07
60,2024-09,118.42
60,2024-10,110.48
60,2024-11,100.96
60,2024-12,115.29
60,2025-01,89.55
60,2025-02,119.02
60,2025-03,88.77
60,2025-04,95.75
60,2025-05,89.44
60,2025-06,104.54
60,2025-07,89.55
60,2025-08,110.21
60,2025-09,119.11
60,2025-10,102.0
60,2025-11,91.95
60,2025-12,107.36
61,2024-01,102.57
61,2024-02,104.8
61,2024-03,90.16
61,2024-04,82.9
61,2024-05,108.2
61,2024-06,103.8
61,2024-07,101.57
61,2024-08,86.4
61,2024-09,93.83
61,2024-10,108.92
61,2024-11,93.09
61,2024-12,97.89
61,2025-01,103.42
61,2025-02,99.27
61,2025-03,88.5
61,2025-04,108.98
61,2025-05,86.22
61,2025-06,90.7
61,2025-07,94.96
61,2025-08,91.24
61,2025-09,89.82
61,2025-10,84.0
61,2025-11,84.92
61,2025-12,103.21
62,2024-01,114.36
62,2024-02,100.37
62,2024-03,101.71
62,2024-04,124.88
62,2024-05,117.03
62,2024-06,130.49
62,2024-07,98.87
62,2024-08,114.88
62,2024-09,131.21
62,2024-10,99.2
62,2024-11,111.89
62,2024-12,128.04
62,2025-01,109.96
62,2025-02,112.42
62,2025-03,106.97
62,2025-04,107.64
62,2025-05,117.06
62,2025-06,101.12
62,2025-07,109.54
62,2025-08,132.24
62,2025-09,114.48
62,2025-10,117.84
62,2025-11,109.45
62,2025-12,103.63
63,2024-01,100.22
63,2024-02,86.19
63,2024-03,90.86
63,2024-04,88.71
63,2024-05,80.85
63,2024-06,100.19
63,2024-07,85.16
63,2024-08,77.08
63,2024-09,82.32
63,2024-10,81.98
63,2024-11,98.73
63,2024-12,99.79
63,2025-01,100.1
63,2025-02,101.52
63,2025-03,99.26
63,2025-04,82.02
63,2025-05,77.38
63,2025-06,87.11
63,2025-07,81.4
63,2025-08,94.38
63,2025-09,103.35
63,2025-10,77.44
63,2025-11,81.87
63,2025-12,90.05
64,2024-01,107.79
64,2024-02,110.71
64,2024-03,107.86
64,2024-04,102.93
64,2024-05,88.5
64,2024-06,88.75
64,2024-07,95.75
64,2024-08,90.16
64,2024-09,98.86
64,2024-10,90.17
64,2024-11,101.68
64,2024-12,102.27
64,2025-01,89.98
64,2025-02,83.42
64,2025-03,98.61
64,2025-04,98.18
64,2025-05,89.26
64,2025-06,96.95
64,2025-07,95.69
64,2025-08,106.45
64,2025-09,108.58
64,2025-10,106.79
64,2025-11,82.88
64,2025-12,102.3
65,2024-01,123.05
65,2024-02,101.6
65,2024-03,128.03
65,2024-04,124.4
65,2024-05,96.45
65,2024-06,114.74
65,2024-07,116.15
65,2024-08,113.49
65,2024-09,99.02
65,2024-10,109.04
65,2024-11,118.72
65,2024-12,120.52
65,2025-01,117.55
65,2025-02,124.92
65,2025-03,109.2
65,2025-04,123.1
65,2025-05,121.41
65,2025-06,108.83
65,2025-07,125.7
65,2025-08,104.5
65,2025-09,112.47
65,2025-10,105.57
65,2025-11,101.02
65,2025-12,119.76
66,2024-01,93.43
66,2024-02,88.59
66,2024-03,91.5
66,2024-04,94.77
66,2024-05,94.18
66,2024-06,91.55
66,2024-07,95.86
66,2024-08,93.65
66,2024-09,95.39
66,2024-10,79.94
66,2024-11,73.44
66,2024-12,74.5
66,2025-01,86.37
66,2025-02,81.77
66,2025-03,80.78
66,2025-04,86.51
66,2025-05,88.45
66,2025-06,76.8
66,2025-07,71.61
66,2025-08,85.99
66,2025-09,81.99
66,2025-10,77.59
66,2025-11,78.72
66,2025-12,83.91
67,2024-01,102.97
67,2024-02,117.22
67,2024-03,114.69
67,2024-04,102.25
67,2024-05,94.15
67,2024-06,99.86
67,2024-07,121.15
67,2024-08,103.41
67,2024-09,102.38
67,2024-10,94.09
67,2024-11,121.83
67,2024-12,99.0
67,2025-01,108.76
67,2025-02,104.28
67,2025-03,105.65
67,2025-04,105.88
67,2025-05,112.31
67,2025-06,120.78
67,2025-07,108.74
67,2025-08,122.4
67,2025-09,119.93
67,2025-10,96.36
67,2025-11,120.24
67,2025-12,101.86
68,2024-01,101.52
68,2024-02,102.27
68,2024-03,92.72
68,2024-04,87.41
68,2024-05,104.94
68,2024-06,98.49
68,2024-07,80.12
68,2024-08,97.68
68,2024-09,86.76
68,2024-10,100.08
68,2024-11,87.18
68,2024-12,82.54
68,2025-01,104.8
68,2025-02,95.16
68,2025-03,96.35
68,2025-04,90.28
68,2025-05,99.4
68,2025-06,87.26
68,2025-07,79.5
68,2025-08,96.52
68,2025-09,91.42
68,2025-10,104.86
68,2025-11,84.74
68,2025-12,95.61
69,2024-01,110.59
69,2024-02,111.66
69,2024-03,96.91
69,2024-04,102.88
69,2024-05,123.74
69,2024-06,110.66
69,2024-07,108.15
69,2024-08,117.13
69,2024-09,119.61
69,2024-10,116.78
69,2024-11,103.82
69,2024-12,94.39
69,2025-01,116.6
69,2025-02,120.53
69,2025-03,97.78
69,2025-04,100.29
69,2025-05,102.58
69,2025-06,123.4
69,2025-07,108.75
69,2025-08,111.71
69,2025-09,113.93
69,2025-10,100.61
69,2025-11,114.22
69,2025-12,125.87
70,2024-01,96.87
70,2024-02,93.84
70,2024-03,95.95
70,2024-04,112.76
70,2024-05,100.31
70,2024-06,112.37
70,2024-07,115.7
70,2024-08,114.43
70,2024-09,103.83
70,2024-10,106.51
70,2024-11,88.47
70,2024-12,98.62
70,2025-01,105.24
70,2025-02,108.72
70,2025-03,109.98
70,2025-04,104.83
70,2025-05,102.83
70,2025-06,115.03
70,2025-07,95.78
70,2025-08,107.07
70,2025-09,110.23
70,2025-10,94.86
70,2025-11,108.69
70,2025-12,94.6
71,2024-01,96.35
71,2024-02,98.1
71,2024-03,110.33
71,2024-04,105.09
71,2024-05,110.56
71,2024-06,87.04
71,2024-07,110.23
71,2024-08,106.81
71,2024-09,99.68
71,2024-10,92.27
71,2024-11,114.0
71,2024-12,100.31
71,2025-01,113.0
71,2025-02,105.65
71,2025-03,112.66
71,2025-04,100.16
71,2025-05,98.14
71,2025-06,103.56
71,2025-07,103.47
71,2025-08,91.37
71,2025-09,96.3
71,2025-10,112.56
71,2025-11,95.72
71,2025-12,101.92
72,2024-01,39.22
72,2024-02,38.04
72,2024-03,42.82
72,2024-04,44.54
72,2024-05,36.59
72,2024-06,37.77
72,2024-07,45.12
72,2024-08,44.74
72,2024-09,38.6
72,2024-10,43.27
72,2024-11,45.72
72,2024-12,47.29
72,2025-01,41.42
72,2025-02,43.66
72,2025-03,36.11
72,2025-04,39.99
72,2025-05,45.59
72,2025-06,40.86
72,2025-07,37.99
72,2025-08,43.27
72,2025-09,38.32
72,2025-10,43.01
72,2025-11,47.38
72,2025-12,41.28
73,2024-01,49.47
73,2024-02,43.49
73,2024-03,50.02
73,2024-04,52.05
73,2024-05,43.39
73,2024-06,48.85
73,2024-07,45.93
73,2024-08,53.85
73,2024-09,41.74
73,2024-10,44.61
73,2024-11,54.8
73,2024-12,46.61
73,2025-01,43.98
73,2025-02,42.1
73,2025-03,53.5
73,2025-04,45.0
73,2025-05,49.36
73,2025-06,47.1
73,2025-07,47.34
73,2025-08,49.13
73,2025-09,52.59
73,2025-10,53.95
73,2025-11,49.69
73,2025-12,45.51
74,2024-01,48.93
74,2024-02,51.15
74,2024-03,46.42
74,2024-04,51.37
74,2024-05,48.69
74,2024-06,43.6
74,2024-07,47.33
74,2024-08,50.81
74,2024-09,42.2
74,2024-10,42.73
74,2024-11,47.59
74,2024-12,44.38
74,2025-01,49.56
74,2025-02,50.22
74,2025-03,45.01
74,2025-04,43.03
74,2025-05,42.78
74,2025-06,38.51
74,2025-07,47.76
74,2025-08,48.9
74,2025-09,45.81
74,2025-10,45.73
74,2025-11,41.12
74,2025-12,48.34
75,2024-01,59.68
75,2024-02,51.9
75,2024-03,58.5
75,2024-04,54.95
75,2024-05,47.54
75,2024-06,59.11
75,2024-07,57.39
75,2024-08,53.08
75,2024-09,56.38
75,2024-10,54.85
75,2024-11,55.34
75,2024-12,55.06
75,2025-01,56.92
75,2025-02,48.48
75,2025-03,50.92
75,2025-04,55.45
75,2025-05,61.89
75,2025-06,54.09
75,2025-07,54.05
75,2025-08,51.91
75,2025-09,46.31
75,2025-10,61.84
75,2025-11,49.58
75,2025-12,46.74
76,2024-01,49.0
76,2024-02,49.36
76,2024-03,52.99
76,2024-04,51.2
76,2024-05,52.07
76,2024-06,58.71
76,2024-07,56.06
76,2024-08,65.3
76,2024-09,52.18
76,2024-10,62.83
76,2024-11,57.52
76,2024-12,50.55
76,2025-01,56.19
76,2025-02,62.19
76,2025-03,53.87
76,2025-04,64.05
76,2025-05,64.76
76,2025-06,53.01
76,2025-07,50.97
76,2025-08,54.23
76,2025-09,56.1
76,2025-10,50.55
76,2025-11,49.61
76,2025-12,64.87
77,2024-01,49.96
77,2024-02,47.59
77,2024-03,56.03
77,2024-04,54.56
77,2024-05,54.62
77,2024-06,56.12
77,2024-07,52.83
77,2024-08,46.9
77,2024-09,53.7
77,2024-10,45.12
77,2024-11,58.25
77,2024-12,56.77
77,2025-01,57.37
77,2025-02,48.18
77,2025-03,56.6
77,2025-04,45.03
77,2025-05,47.99
77,2025-06,48.18
77,2025-07,51.94
77,2025-08,45.65
77,2025-09,52.6
77,2025-10,46.75
77,2025-11,52.83
77,2025-12,54.84
78,2024-01,63.34
78,2024-02,59.57
78,2024-03,49.05
78,2024-04,60.79
78,2024-05,50.34
78,2024-06,56.83
78,2024-07,50.68
78,2024-08,53.98
78,2024-09,56.68
78,2024-10,56.08
78,2024-11,58.89
78,2024-12,50.64
78,2025-01,50.06
78,2025-02,61.99
78,2025-03,63.03
78,2025-04,50.69
78,2025-05,60.81
78,2025-06,53.9
78,2025-07,50.0
78,2025-08,61.38
78,2025-09,61.45
78,2025-10,49.36
78,2025-11,56.12
78,2025-12,56.36
79,2024-01,40.38
79,2024-02,37.1
79,2024-03,46.44
79,2024-04,47.38
79,2024-05,41.19
79,2024-06,43.4
79,2024-07,39.02
79,2024-08,47.42
79,2024-09,42.18
79,2024-10,46.61
79,2024-11,44.17
79,2024-12,37.74
79,2025-01,40.47
79,2025-02,42.85
79,2025-03,47.94
79,2025-04,38.86
79,2025-05,47.04
79,2025-06,48.3
79,2025-07,49.18
79,2025-08,46.61
79,2025-09,49.88
79,2025-10,40.0
79,2025-11,49.89
79,2025-12,38.62
80,2024-01,53.66
80,2024-02,56.36
80,2024-03,51.08
80,2024-04,52.84
80,2024-05,53.29
80,2024-06,51.49
80,2024-07,52.19
80,2024-08,57.07
80,2024-09,52.5
80,2024-10,55.99
80,2024-11,50.62
80,2024-12,52.99
80,2025-01,53.38
80,2025-02,46.87
80,2025-03,44.51
80,2025-04,57.1
80,2025-05,56.3
80,2025-06,55.5
80,2025-07,47.99
80,2025-08,43.49
80,2025-09,52.29
80,2025-10,47.01
80,2025-11,46.88
80,2025-12,55.6
81,2024-01,47.5
81,2024-02,51.03
81,2024-03,46.21
81,2024-04,48.64
81,2024-05,51.4
81,2024-06,51.47
81,2024-07,45.57
81,2024-08,51.69
81,2024-09,45.7
81,2024-10,45.08
81,2024-11,41.63
81,2024-12,48.63
81,2025-01,40.79
81,2025-02,42.76
81,2025-03,43.47
81,2025-04,41.01
81,2025-05,52.79
81,2025-06,47.48
81,2025-07,43.97
81,2025-08,40.77
81,2025-09,43.51
81,2025-10,46.11
81,2025-11,41.61
81,2025-12,45.96
82,2024-01,49.79
82,2024-02,53.74
82,2024-03,56.42
82,2024-04,56.67
82,2024-05,46.86
82,2024-06,46.97
82,2024-07,52.89
82,2024-08,52.09
82,2024-09,54.93
82,2024-10,54.61
82,2024-11,60.44
82,2024-12,48.96
82,2025-01,50.12
82,2025-02,51.95
82,2025-03,61.8
82,2025-04,60.12
82,2025-05,47.58
82,2025-06,61.66
82,2025-07,50.55
82,2025-08,63.2
82,2025-09,61.62
82,2025-10,58.66
82,2025-11,47.95
82,2025-12,53.77
83,2024-01,66.22
83,2024-02,67.06
83,2024-03,54.08
83,2024-04,55.06
83,2024-05,57.44
83,2024-06,53.27
83,2024-07,64.74
83,2024-08,66.59
83,2024-09,67.03
83,2024-10,65.67
83,2024-11,60.1
83,2024-12,64.5
83,2025-01,57.96
83,2025-02,54.77
83,2025-03,58.2
83,2025-04,55.93
83,2025-05,52.8
83,2025-06,58.81
83,2025-07,60.65
83,2025-08,54.94
83,2025-09,57.33
83,2025-10,58.36
83,2025-11,66.65
83,2025-12,65.76
84,2024-01,105.6
84,2024-02,82.76
84,2024-03,105.17
84,2024-04,101.77
84,2024-05,87.85
84,2024-06,81.16
84,2024-07,84.56
84,2024-08,82.95
84,2024-09,99.1
84,2024-10,99.61
84,2024-11,99.08
84,2024-12,96.74
84,2025-01,82.29
84,2025-02,92.07
84,2025-03,99.65
84,2025-04,94.56
84,2025-05,104.42
84,2025-06,80.13
84,2025-07,101.74
84,2025-08,103.73
84,2025-09,88.25
84,2025-10,94.13
84,2025-11,104.58
84,2025-12,95.34
85,2024-01,57.77
85,2024-02,51.92
85,2024-03,48.48
85,2024-04,60.24
85,2024-05,55.22
85,2024-06,60.99
85,2024-07,54.46
85,2024-08,57.48
85,2024-09,57.4
85,2024-10,55.06
85,2024-11,58.18
85,2024-12,47.37
85,2025-01,52.14
85,2025-02,59.54
85,2025-03,47.38
85,2025-04,58.89
85,2025-05,47.46
85,2025-06,46.37
85,2025-07,47.01
85,2025-08,48.61
85,2025-09,56.32
85,2025-10,51.76
85,2025-11,48.05
85,2025-12,47.76
86,2024-01,60.45
86,2024-02,53.65
86,2024-03,66.59
86,2024-04,61.03
86,2024-05,64.1
86,2024-06,68.0
86,2024-07,68.39
86,2024-08,60.23
86,2024-09,69.68
86,2024-10,54.51
86,2024-11,53.42
86,2024-12,68.59
86,2025-01,53.92
86,2025-02,59.62
86,2025-03,66.75
86,2025-04,66.85
86,2025-05,63.17
86,2025-06,55.3
86,2025-07,57.05
86,2025-08,59.7
86,2025-09,65.28
86,2025-10,59.21
86,2025-11,67.18
86,2025-12,59.18
87,2024-01,48.78
87,2024-02,49.18
87,2024-03,47.69
87,2024-04,46.02
87,2024-05,44.86
87,2024-06,47.33
87,2024-07,49.0
87,2024-08,45.71
87,2024-09,40.76
87,2024-10,40.19
87,2024-11,41.78
87,2024-12,39.16
87,2025-01,46.96
87,2025-02,49.26
87,2025-03,48.28
87,2025-04,48.63
87,2025-05,45.83
87,2025-06,41.14
87,2025-07,41.67
87,2025-08,48.05
87,2025-09,49.81
87,2025-10,46.17
87,2025-11,40.76
87,2025-12,50.24
88,2024-01,55.89
88,2024-02,43.84
88,2024-03,56.59
88,2024-04,49.54
88,2024-05,45.47
88,2024-06,45.85
88,2024-07,43.83
88,2024-08,43.06
88,2024-09,48.65
88,2024-10,49.15
88,2024-11,56.14
88,2024-12,47.83
88,2025-01,46.5
88,2025-02,53.43
88,2025-03,43.85
88,2025-04,50.83
88,2025-05,53.04
88,2025-06,51.23
88,2025-07,50.43
88,2025-08,42.74
88,2025-09,44.79
88,2025-10,46.94
88,2025-11,55.27
88,2025-12,53.65
89,2024-01,52.25
89,2024-02,57.77
89,2024-03,56.43
89,2024-04,43.73
89,2024-05,54.73
89,2024-06,51.94
89,2024-07,54.77
89,2024-08,55.78
89,2024-09,54.29
89,2024-10,54.1
89,2024-11,48.16
89,2024-12,45.5
89,2025-01,53.56
89,2025-02,43.94
89,2025-03,45.78
89,2025-04,46.19
89,2025-05,51.28
89,2025-06,53.96
89,2025-07,53.9
89,2025-08,56.55
89,2025-09,54.86
89,2025-10,43.85
89,2025-11,54.68
89,2025-12,44.45
90,2024-01,55.65
90,2024-02,65.19
90,2024-03,59.67
90,2024-04,54.8
90,2024-05,60.37
90,2024-06,61.77
90,2024-07,67.01
90,2024-08,62.74
90,2024-09,57.64
90,2024-10,54.45
90,2024-11,56.41
90,2024-12,59.55
90,2025-01,58.49
90,2025-02,67.27
90,2025-03,58.67
90,2025-04,67.66
90,2025-05,62.09
90,2025-06,55.88
90,2025-07,59.43
90,2025-08,58.41
90,2025-09,53.1
90,2025-10,63.84
90,2025-11,68.66
90,2025-12,57.77
91,2024-01,49.59
91,2024-02,51.63
91,2024-03,55.24
91,2024-04,59.86
91,2024-05,53.47
91,2024-06,48.19
91,2024-07,53.43
91,2024-08,60.72
91,2024-09,55.86
91,2024-10,52.77
91,2024-11,50.21
91,2024-12,58.4
91,2025-01,47.87
91,2025-02,47.66
91,2025-03,55.95
91,2025-04,57.24
91,2025-05,51.8
91,2025-06,53.44
91,2025-07,50.26
91,2025-08,50.75
91,2025-09,60.75
91,2025-10,51.18
91,2025-11,58.3
91,2025-12,56.47
92,2024-01,50.81
92,2024-02,57.49
92,2024-03,52.01
92,2024-04,62.42
92,2024-05,51.15
92,2024-06,61.22
92,2024-07,48.75
92,2024-08,53.96
92,2024-09,60.06
92,2024-10,49.38
92,2024-11,49.71
92,2024-12,60.63
92,2025-01,54.78
92,2025-02,64.13
92,2025-03,49.82
92,2025-04,55.69
92,2025-05,60.74
92,2025-06,58.65
92,2025-07,52.12
92,2025-08,61.26
92,2025-09,60.89
92,2025-10,52.3
92,2025-11,50.37
92,2025-12,63.72
93,2024-01,47.84
93,2024-02,56.41
93,2024-03,50.59
93,2024-04,54.56
93,2024-05,54.26
93,2024-06,50.92
93,2024-07,55.82
93,2024-08,50.82
93,2024-09,54.3
93,2024-10,59.82
93,2024-11,46.97
93,2024-12,47.77
93,2025-01,46.47
93,2025-02,58.8
93,2025-03,58.92
93,2025-04,58.04
93,2025-05,49.39
93,2025-06,56.2
93,2025-07,58.28
93,2025-08,61.66
93,2025-09,61.54
93,2025-10,50.91
93,2025-11,54.21
93,2025-12,46.63
94,2024-01,61.88
94,2024-02,63.42
94,2024-03,57.82
94,2024-04,47.52
94,2024-05,52.8
94,2024-06,49.32
94,2024-07,60.94
94,2024-08,53.72
94,2024-09,51.05
94,2024-10,57.02
94,2024-11,48.6
94,2024-12,51.36
94,2025-01,49.56
94,2025-02,57.43
94,2025-03,56.11
94,2025-04,58.32
94,2025-05,47.57
94,2025-06,54.91
94,2025-07,57.71
94,2025-08,59.02
94,2025-09,59.06
94,2025-10,48.35
94,2025-11,51.94
94,2025-12,57.16
95,2024-01,61.66
95,2024-02,48.79
95,2024-03,57.18
95,2024-04,57.96
95,2024-05,50.44
95,2024-06,50.23
95,2024-07,51.05
95,2024-08,48.55
95,2024-09,62.08
95,2024-10,54.22
95,2024-11,62.06
95,2024-12,64.25
95,2025-01,62.1
95,2025-02,50.36
95,2025-03,62.29
95,2025-04,58.86
95,2025-05,61.93
95,2025-06,57.47
95,2025-07,55.36
95,2025-08,61.38
95,2025-09,59.63
95,2025-10,51.92
95,2025-11,52.7
95,2025-12,52.39
96,2024-01,44.92
96,2024-02,44.9
96,2024-03,51.68
96,2024-04,54.05
96,2024-05,46.37
96,2024-06,49.33
96,2024-07,51.36
96,2024-08,44.62
96,2024-09,55.59
96,2024-10,47.94
96,2024-11,43.3
96,2024-12,43.65
96,2025-01,42.94
96,2025-02,53.45
96,2025-03,50.59
96,2025-04,42.89
96,2025-05,50.11
96,2025-06,49.88
96,2025-07,48.22
96,2025-08,52.14
96,2025-09,53.21
96,2025-10,51.11
96,2025-11,45.57
96,2025-12,50.31
97,2024-01,53.27
97,2024-02,64.93
97,2024-03,59.16
97,2024-04,58.3
97,2024-05,66.72
97,2024-06,64.06
97,2024-07,58.05
97,2024-08,65.53
97,2024-09,54.4
97,2024-10,55.41
97,2024-11,68.45
97,2024-12,58.3
97,2025-01,55.84
97,2025-02,52.48
97,2025-03,65.94
97,2025-04,67.21
97,2025-05,60.43
97,2025-06,69.04
97,2025-07,57.7
97,2025-08,69.48
97,2025-09,52.94
97,2025-10,68.28
97,2025-11,68.78
97,2025-12,64.86
98,2024-01,75.58
98,2024-02,66.26
98,2024-03,71.13
98,2024-04,63.1
98,2024-05,72.68
98,2024-06,66.25
98,2024-07,66.87
98,2024-08,70.88
98,2024-09,61.05
98,2024-10,64.74
98,2024-11,58.59
98,2024-12,75.58
98,2025-01,76.34
98,2025-02,66.81
98,2025-03,72.02
98,2025-04,68.2
98,2025-05,59.14
98,2025-06,65.09
98,2025-07,77.12
98,2025-08,65.21
98,2025-09,63.76
98,2025-10,72.04
98,2025-11,62.01
98,2025-12,76.74
99,2024-01,60.94
99,2024-02,58.81
99,2024-03,62.51
99,2024-04,65.82
99,2024-05,51.1
99,2024-06,64.06
99,2024-07,58.39
99,2024-08,63.28
99,2024-09,51.57
99,2024-10,57.06
99,2024-11,52.13
99,2024-12,59.39
99,2025-01,51.69
99,2025-02,55.9
99,2025-03,57.96
99,2025-04,64.05
99,2025-05,59.94
99,2025-06,57.67
99,2025-07,61.62
99,2025-08,51.81
99,2025-09,59.64
99,2025-10,51.3
99,2025-11,61.43
99,2025-12,63.32
100,2024-01,57.2
100,2024-02,59.6
100,2024-03,57.12
100,2024-04,59.48
100,2024-05,45.66
100,2024-06,47.64
100,2024-07,54.91
100,2024-08,58.08
100,2024-09,51.98
100,2024-10,56.48
100,2024-11,53.66
100,2024-12,58.47
100,2025-01,60.1
100,2025-02,46.75
100,2025-03,54.84
100,2025-04,53.61
100,2025-05,50.0
100,2025-06,58.91
100,2025-07,46.38
100,2025-08,46.13
100,2025-09,46.71
100,2025-10,53.81
100,2025-11,59.63
100,2025-12,52.21
101,2024-01,42.72
101,2024-02,53.12
101,2024-03,42.98
101,2024-04,46.02
101,2024-05,53.48
101,2024-06,46.53
101,2024-07,41.8
101,2024-08,49.46
101,2024-09,41.45
101,2024-10,51.41
101,2024-11,54.13
101,2024-12,55.24
101,2025-01,42.2
101,2025-02,49.69
101,2025-03,49.3
101,2025-04,45.64
101,2025-05,49.74
101,2025-06,50.89
101,2025-07,48.15
101,2025-08,44.57
101,2025-09,49.15
101,2025-10,44.91
101,2025-11,41.95
101,2025-12,51.77
102,2024-01,113.02
102,2024-02,115.27
102,2024-03,128.97
102,2024-04,145.76
102,2024-05,131.0
102,2024-06,126.28
102,2024-07,121.11
102,2024-08,117.53
102,2024-09,116.7
102,2024-10,142.11
102,2024-11,115.99
102,2024-12,139.32
102,2025-01,147.01
102,2025-02,124.74
102,2025-03,111.85
102,2025-04,140.44
102,2025-05,130.5
102,2025-06,144.32
102,2025-07,130.62
102,2025-08,144.24
102,2025-09,127.46
102,2025-10,126.03
102,2025-11,117.05
102,2025-12,114.84
103,2024-01,129.7
103,2024-02,138.62
103,2024-03,135.98
103,2024-04,115.85
103,2024-05,123.16
103,2024-06,138.08
103,2024-07,140.09
103,2024-08,134.58
103,2024-09,128.26
103,2024-10,117.54
103,2024-11,125.82
103,2024-12,121.11
103,2025-01,143.23
103,2025-02,111.33
103,2025-03,109.91
103,2025-04,138.58
103,2025-05,122.26
103,2025-06,130.76
103,2025-07,122.83
103,2025-08,131.8
103,2025-09,127.88
103,2025-10,126.41
103,2025-11,123.68
103,2025-12,145.69
104,2024-01,107.12
104,2024-02,107.88
104,2024-03,131.91
104,2024-04,137.69
104,2024-05,103.69
104,2024-06,128.32
104,2024-07,127.06
104,2024-08,110.69
104,2024-09,121.02
104,2024-10,103.23
104,2024-11,109.5
104,2024-12,104.77
104,2025-01,103.86
104,2025-02,107.02
104,2025-03,127.61
104,2025-04,115.94
104,2025-05,132.11
104,2025-06,114.64
104,2025-07,103.55
104,2025-08,131.8
104,2025-09,131.87
104,2025-10,134.24
104,2025-11,124.67
104,2025-12,104.29
105,2024-01,144.35
105,2024-02,151.99
105,2024-03,136.57
105,2024-04,150.68
105,2024-05,132.61
105,2024-06,152.12
105,2024-07,149.14
105,2024-08,153.44
105,2024-09,141.02
105,2024-10,154.73
105,2024-11,150.11
105,2024-12,146.92
105,2025-01,122.83
105,2025-02,150.27
105,2025-03,142.66
105,2025-04,131.05
105,2025-05,133.06
105,2025-06,122.4
105,2025-07,155.42
105,2025-08,158.38
105,2025-09,129.23
105,2025-10,122.64
105,2025-11,146.08
105,2025-12,121.59
106,2024-01,145.8
106,2024-02,153.82
106,2024-03,166.14
106,2024-04,160.17
106,2024-05,145.22
106,2024-06,139.97
106,2024-07,129.36
106,2024-08,162.76
106,2024-09,164.61
106,2024-10,145.6
106,2024-11,147.99
106,2024-12,134.51
106,2025-01,158.3
106,2025-02,150.72
106,2025-03,146.0
106,2025-04,163.01
106,2025-05,162.38
106,2025-06,136.65
106,2025-07,124.25
